transaction_id,customer_id,product_id,quantity,unit_price,total_amount,transaction_date
2510,260,24,3,426.67,1280.01,2023-02-14
2511,955,45,3,64.64,193.92000000000002,2023-11-27
2512,165,1,1,359.39,359.39,2024-02-05
2513,374,1,3,359.39,1078.17,2024-05-09
2514,794,31,2,307.8,615.6,2023-01-30
2515,266,8,4,61.63,246.52,2023-08-05
2516,320,22,3,214.09,642.27,2023-04-15
2517,696,10,4,325.63,1302.52,2024-09-08
2518,47,23,1,412.87,412.87,2024-10-02
2519,770,19,2,191.21,382.42,2024-04-06
2520,584,38,4,203.61,814.44,2024-02-14
2521,27,29,3,115.71,347.13,2024-11-16
2522,501,1,4,359.39,1437.56,2023-04-17
2523,220,3,3,483.36,1450.08,2024-10-19
2524,564,34,4,329.3,1317.2,2023-03-30
2525,828,26,3,332.1,996.3000000000001,2023-10-02
2526,246,47,2,141.12,282.24,2023-10-05
2527,477,33,2,76.93,153.86,2023-05-08
2528,237,46,3,262.77,788.31,2024-09-10
2529,128,3,3,483.36,1450.08,2024-01-29
2530,475,15,3,222.04,666.12,2023-04-21
2531,90,24,1,426.67,426.67,2023-08-12
2532,101,4,1,382.91,382.91,2024-04-01
2533,441,49,2,17.2,34.4,2023-04-30
2534,293,48,3,419.39,1258.17,2023-01-01
2535,572,12,1,186.42,186.42,2024-01-30
2536,44,44,4,38.47,153.88,2023-03-19
2537,226,34,1,329.3,329.3,2023-09-10
2538,132,26,4,332.1,1328.4,2023-04-19
2539,706,35,3,371.91,1115.73,2023-10-02
2540,187,8,2,61.63,123.26,2024-06-05
2541,963,38,1,203.61,203.61,2023-03-28
2542,535,18,2,190.67,381.34,2024-04-11
2543,540,26,2,332.1,664.2,2023-06-24
2544,516,2,3,336.53,1009.5899999999999,2023-05-15
2545,55,16,3,234.27,702.8100000000001,2024-08-08
2546,531,28,1,441.28,441.28,2024-10-29
2547,147,37,3,325.97,977.9100000000001,2023-01-20
2548,269,13,3,478.83,1436.49,2024-02-05
2549,950,50,4,195.76,783.04,2024-04-11
2550,260,22,2,214.09,428.18,2023-04-11
2551,551,34,1,329.3,329.3,2023-10-27
2552,682,40,1,107.62,107.62,2023-05-10
2553,156,10,2,325.63,651.26,2024-04-09
2554,90,3,3,483.36,1450.08,2024-12-12
2555,980,12,3,186.42,559.26,2023-12-14
2556,233,10,2,325.63,651.26,2023-04-12
2557,953,33,2,76.93,153.86,2023-04-18
2558,165,13,3,478.83,1436.49,2024-12-04
2559,335,22,2,214.09,428.18,2024-02-28
2560,613,34,4,329.3,1317.2,2023-03-01
2561,482,48,1,419.39,419.39,2024-06-28
2562,44,28,1,441.28,441.28,2024-01-03
2563,857,36,1,164.66,164.66,2023-10-13
2564,204,44,4,38.47,153.88,2023-05-01
2565,945,24,4,426.67,1706.68,2023-07-07
2566,907,13,3,478.83,1436.49,2023-07-19
2567,586,8,4,61.63,246.52,2023-03-12
2568,590,28,2,441.28,882.56,2023-02-12
2569,520,13,1,478.83,478.83,2024-09-14
2570,988,35,3,371.91,1115.73,2023-10-29
2571,766,15,2,222.04,444.08,2024-07-26
2572,115,12,4,186.42,745.68,2024-05-19
2573,308,36,3,164.66,493.98,2023-11-21
2574,579,47,3,141.12,423.36,2024-05-28
2575,172,37,4,325.97,1303.88,2024-05-16
2576,977,14,4,255.2,1020.8,2024-04-19
2577,54,10,3,325.63,976.89,2024-02-24
2578,614,25,2,113.88,227.76,2023-10-31
2579,935,47,2,141.12,282.24,2024-06-16
2580,158,28,3,441.28,1323.84,2023-08-23
2581,662,21,1,386.11,386.11,2024-11-07
2582,589,21,2,386.11,772.22,2023-02-16
2583,213,31,3,307.8,923.4000000000001,2024-07-24
2584,566,22,4,214.09,856.36,2024-12-04
2585,503,6,1,354.24,354.24,2023-05-24
2586,858,5,1,475.88,475.88,2024-11-16
2587,232,14,4,255.2,1020.8,2024-03-22
2588,874,30,4,342.13,1368.52,2023-04-26
2589,538,45,1,64.64,64.64,2023-01-19
2590,815,8,3,61.63,184.89000000000001,2024-09-20
2591,618,35,3,371.91,1115.73,2023-11-05
2592,739,32,2,154.7,309.4,2023-09-18
2593,528,17,4,112.35,449.4,2023-08-12
2594,256,20,4,35.65,142.6,2024-09-23
2595,706,20,3,35.65,106.94999999999999,2023-07-29
2596,513,29,1,115.71,115.71,2024-12-23
2597,940,40,2,107.62,215.24,2023-12-30
2598,615,50,2,195.76,391.52,2024-09-13
2599,456,24,4,426.67,1706.68,2023-01-14
2600,133,41,4,446.21,1784.84,2023-02-03
2601,892,16,1,234.27,234.27,2023-07-18
2602,592,7,3,156.05,468.15000000000003,2024-08-12
2603,78,44,1,38.47,38.47,2024-06-28
2604,812,20,1,35.65,35.65,2024-02-24
2605,7,32,4,154.7,618.8,2024-02-27
2606,989,24,2,426.67,853.34,2023-03-11
2607,880,24,4,426.67,1706.68,2024-12-27
2608,54,38,2,203.61,407.22,2023-07-22
2609,288,45,1,64.64,64.64,2023-07-17
2610,216,33,1,76.93,76.93,2024-03-10
2611,332,27,2,241.42,482.84,2023-11-14
2612,274,45,3,64.64,193.92000000000002,2024-05-17
2613,845,40,2,107.62,215.24,2023-09-02
2614,817,41,4,446.21,1784.84,2024-10-14
2615,418,36,2,164.66,329.32,2023-05-05
2616,537,2,4,336.53,1346.12,2024-09-03
2617,402,5,3,475.88,1427.6399999999999,2024-11-12
2618,786,32,1,154.7,154.7,2023-02-06
2619,689,22,1,214.09,214.09,2023-07-02
2620,657,9,4,393.09,1572.36,2024-04-06
2621,46,8,3,61.63,184.89000000000001,2024-06-14
2622,447,28,2,441.28,882.56,2024-08-28
2623,967,26,4,332.1,1328.4,2023-02-15
2624,886,46,3,262.77,788.31,2024-06-09
2625,597,8,3,61.63,184.89000000000001,2023-01-28
2626,381,29,3,115.71,347.13,2024-05-25
2627,333,12,3,186.42,559.26,2023-04-24
2628,389,39,3,359.47,1078.41,2023-09-07
2629,571,11,3,33.61,100.83,2023-08-27
2630,234,47,3,141.12,423.36,2024-10-14
2631,334,49,1,17.2,17.2,2023-12-28
2632,857,33,1,76.93,76.93,2023-01-16
2633,556,38,2,203.61,407.22,2024-09-11
2634,217,15,4,222.04,888.16,2023-11-16
2635,196,30,2,342.13,684.26,2024-04-19
2636,607,32,4,154.7,618.8,2023-08-19
2637,884,9,3,393.09,1179.27,2023-07-19
2638,846,33,3,76.93,230.79000000000002,2023-01-21
2639,311,12,1,186.42,186.42,2024-10-14
2640,638,4,4,382.91,1531.64,2024-03-09
2641,371,48,3,419.39,1258.17,2023-03-19
2642,542,29,4,115.71,462.84,2023-05-20
2643,553,38,2,203.61,407.22,2024-07-15
2644,258,40,4,107.62,430.48,2023-09-27
2645,134,42,4,150.83,603.32,2023-04-14
2646,766,31,1,307.8,307.8,2024-12-29
2647,573,32,4,154.7,618.8,2023-08-29
2648,13,19,4,191.21,764.84,2024-08-23
2649,95,37,1,325.97,325.97,2023-09-29
2650,505,38,3,203.61,610.83,2023-03-28
2651,654,6,1,354.24,354.24,2024-09-29
2652,828,43,4,190.22,760.88,2023-05-21
2653,868,39,2,359.47,718.94,2024-07-28
2654,294,50,2,195.76,391.52,2023-06-29
2655,40,8,1,61.63,61.63,2024-06-03
2656,616,33,2,76.93,153.86,2023-08-24
2657,463,36,4,164.66,658.64,2024-04-27
2658,430,22,3,214.09,642.27,2023-02-09
2659,173,22,1,214.09,214.09,2023-12-17
2660,525,28,2,441.28,882.56,2023-03-25
2661,993,16,2,234.27,468.54,2023-12-09
2662,280,34,3,329.3,987.9000000000001,2023-06-15
2663,293,4,2,382.91,765.82,2023-06-19
2664,598,5,4,475.88,1903.52,2024-11-20
2665,855,15,3,222.04,666.12,2024-01-14
2666,201,43,2,190.22,380.44,2024-02-13
2667,601,49,1,17.2,17.2,2023-05-17
2668,759,48,2,419.39,838.78,2023-05-30
2669,875,23,1,412.87,412.87,2024-08-02
2670,733,15,1,222.04,222.04,2024-06-15
2671,289,41,4,446.21,1784.84,2024-09-03
2672,252,22,1,214.09,214.09,2024-10-08
2673,392,28,1,441.28,441.28,2023-07-20
2674,217,16,2,234.27,468.54,2023-01-11
2675,799,12,4,186.42,745.68,2024-08-12
2676,435,44,4,38.47,153.88,2024-01-08
2677,273,35,1,371.91,371.91,2024-11-21
2678,576,4,3,382.91,1148.73,2023-11-15
2679,844,21,1,386.11,386.11,2023-06-17
2680,397,32,1,154.7,154.7,2024-08-13
2681,460,49,1,17.2,17.2,2024-12-19
2682,546,6,1,354.24,354.24,2024-05-10
2683,497,20,1,35.65,35.65,2023-11-11
2684,69,23,1,412.87,412.87,2024-09-05
2685,888,14,1,255.2,255.2,2024-07-22
2686,595,33,1,76.93,76.93,2023-09-26
2687,923,6,3,354.24,1062.72,2024-06-01
2688,865,30,2,342.13,684.26,2024-04-27
2689,407,10,3,325.63,976.89,2024-02-07
2690,563,28,3,441.28,1323.84,2023-03-09
2691,596,19,2,191.21,382.42,2023-02-26
2692,738,4,4,382.91,1531.64,2024-11-08
2693,62,7,4,156.05,624.2,2024-12-11
2694,178,26,2,332.1,664.2,2024-06-14
2695,777,20,2,35.65,71.3,2024-04-08
2696,246,17,2,112.35,224.7,2024-01-31
2697,522,1,4,359.39,1437.56,2023-09-21
2698,661,22,2,214.09,428.18,2024-12-06
2699,944,44,1,38.47,38.47,2023-01-26
2700,469,30,4,342.13,1368.52,2023-12-22
2701,26,34,4,329.3,1317.2,2023-05-18
2702,816,43,2,190.22,380.44,2024-07-19
2703,462,40,3,107.62,322.86,2024-10-16
2704,81,18,4,190.67,762.68,2024-02-11
2705,574,46,3,262.77,788.31,2024-09-02
2706,807,15,1,222.04,222.04,2024-12-04
2707,959,28,4,441.28,1765.12,2023-01-16
2708,360,39,2,359.47,718.94,2024-12-06
2709,502,13,4,478.83,1915.32,2024-03-22
2710,290,17,3,112.35,337.04999999999995,2024-02-17
2711,677,43,2,190.22,380.44,2024-01-06
2712,832,24,3,426.67,1280.01,2023-10-17
2713,432,12,3,186.42,559.26,2024-12-19
2714,255,33,1,76.93,76.93,2024-10-14
2715,855,38,4,203.61,814.44,2024-01-05
2716,227,1,3,359.39,1078.17,2024-01-24
2717,377,13,2,478.83,957.66,2023-01-05
2718,444,32,3,154.7,464.09999999999997,2024-06-16
2719,664,18,1,190.67,190.67,2024-01-29
2720,664,40,3,107.62,322.86,2024-04-13
2721,985,23,2,412.87,825.74,2024-03-27
2722,162,6,4,354.24,1416.96,2023-12-17
2723,99,39,2,359.47,718.94,2024-10-24
2724,838,16,2,234.27,468.54,2024-10-25
2725,401,45,1,64.64,64.64,2023-11-22
2726,581,45,4,64.64,258.56,2023-09-04
2727,434,29,4,115.71,462.84,2024-09-06
2728,943,3,4,483.36,1933.44,2023-11-17
2729,923,48,4,419.39,1677.56,2023-03-03
2730,300,19,3,191.21,573.63,2024-10-09
2731,567,44,3,38.47,115.41,2023-09-10
2732,734,30,1,342.13,342.13,2024-11-09
2733,941,32,1,154.7,154.7,2023-06-15
2734,205,11,2,33.61,67.22,2024-01-03
2735,443,26,4,332.1,1328.4,2024-07-20
2736,916,17,1,112.35,112.35,2023-03-09
2737,133,23,2,412.87,825.74,2023-11-04
2738,650,46,4,262.77,1051.08,2023-04-07
2739,683,26,3,332.1,996.3000000000001,2023-08-30
2740,304,29,3,115.71,347.13,2024-02-06
2741,360,10,2,325.63,651.26,2024-08-03
2742,970,50,1,195.76,195.76,2023-06-01
2743,102,3,4,483.36,1933.44,2024-08-29
2744,446,41,1,446.21,446.21,2023-05-05
2745,770,2,3,336.53,1009.5899999999999,2023-08-24
2746,162,42,4,150.83,603.32,2023-12-19
2747,68,45,4,64.64,258.56,2024-09-28
2748,682,47,1,141.12,141.12,2023-08-05
2749,817,37,2,325.97,651.94,2023-07-20
2750,454,18,2,190.67,381.34,2023-10-02
2751,206,40,1,107.62,107.62,2024-11-30
2752,867,29,2,115.71,231.42,2024-04-09
2753,379,43,4,190.22,760.88,2023-03-06
2754,365,36,3,164.66,493.98,2023-01-24
2755,540,43,1,190.22,190.22,2023-08-17
2756,20,3,1,483.36,483.36,2024-12-30
2757,911,48,4,419.39,1677.56,2024-05-29
2758,193,9,3,393.09,1179.27,2023-04-28
2759,666,17,4,112.35,449.4,2023-02-03
2760,649,13,1,478.83,478.83,2023-03-30
2761,512,47,4,141.12,564.48,2024-11-22
2762,522,28,1,441.28,441.28,2024-09-29
2763,134,27,4,241.42,965.68,2024-10-13
2764,318,48,3,419.39,1258.17,2024-11-16
2765,993,10,3,325.63,976.89,2023-05-23
2766,967,36,2,164.66,329.32,2024-09-15
2767,718,3,1,483.36,483.36,2024-05-15
2768,622,50,3,195.76,587.28,2024-01-17
2769,86,19,3,191.21,573.63,2024-04-04
2770,950,5,2,475.88,951.76,2024-05-03
2771,929,13,4,478.83,1915.32,2023-12-21
2772,947,32,3,154.7,464.09999999999997,2024-09-15
2773,998,24,3,426.67,1280.01,2023-06-17
2774,950,45,4,64.64,258.56,2024-12-02
2775,490,35,4,371.91,1487.64,2024-06-28
2776,717,36,2,164.66,329.32,2024-10-20
2777,939,12,3,186.42,559.26,2024-08-04
2778,256,12,3,186.42,559.26,2024-02-13
2779,362,3,3,483.36,1450.08,2023-03-25
2780,156,23,4,412.87,1651.48,2024-12-07
2781,938,24,3,426.67,1280.01,2024-02-28
2782,134,20,3,35.65,106.94999999999999,2024-01-15
2783,667,21,4,386.11,1544.44,2023-01-13
2784,342,35,3,371.91,1115.73,2023-08-02
2785,412,21,2,386.11,772.22,2024-10-19
2786,159,46,1,262.77,262.77,2024-06-09
2787,985,27,4,241.42,965.68,2024-09-27
2788,279,31,3,307.8,923.4000000000001,2024-09-27
2789,925,47,2,141.12,282.24,2023-04-25
2790,90,20,2,35.65,71.3,2024-08-17
2791,539,25,4,113.88,455.52,2024-04-30
2792,372,23,1,412.87,412.87,2023-01-15
2793,955,3,2,483.36,966.72,2024-04-07
2794,120,16,1,234.27,234.27,2023-05-08
2795,723,11,4,33.61,134.44,2024-10-06
2796,325,14,2,255.2,510.4,2024-08-06
2797,69,7,3,156.05,468.15000000000003,2023-01-16
2798,439,14,1,255.2,255.2,2024-07-21
2799,617,4,4,382.91,1531.64,2024-07-13
2800,248,17,3,112.35,337.04999999999995,2023-12-15
2801,484,38,1,203.61,203.61,2023-11-14
2802,633,48,2,419.39,838.78,2023-08-21
2803,36,29,2,115.71,231.42,2023-01-04
2804,44,42,3,150.83,452.49,2023-04-24
2805,749,13,2,478.83,957.66,2023-09-12
2806,466,33,1,76.93,76.93,2024-04-08
2807,847,5,1,475.88,475.88,2023-11-22
2808,742,3,4,483.36,1933.44,2024-04-28
2809,929,36,1,164.66,164.66,2023-06-08
2810,149,27,3,241.42,724.26,2024-08-06
2811,248,37,2,325.97,651.94,2023-04-06
2812,384,26,2,332.1,664.2,2024-01-31
2813,278,17,3,112.35,337.04999999999995,2024-09-10
2814,580,37,2,325.97,651.94,2024-08-30
2815,395,1,1,359.39,359.39,2023-06-29
2816,920,43,4,190.22,760.88,2023-12-03
2817,8,45,3,64.64,193.92000000000002,2024-10-19
2818,91,22,4,214.09,856.36,2023-01-05
2819,594,3,3,483.36,1450.08,2023-04-28
2820,593,16,2,234.27,468.54,2023-04-25
2821,263,50,2,195.76,391.52,2024-02-26
2822,1000,15,3,222.04,666.12,2023-10-30
2823,112,33,3,76.93,230.79000000000002,2023-10-12
2824,640,37,1,325.97,325.97,2023-08-09
2825,864,6,2,354.24,708.48,2023-03-11
2826,622,43,4,190.22,760.88,2024-07-21
2827,989,25,1,113.88,113.88,2024-05-18
2828,131,26,4,332.1,1328.4,2023-06-20
2829,475,36,4,164.66,658.64,2023-05-09
2830,57,16,3,234.27,702.8100000000001,2024-01-03
2831,459,26,4,332.1,1328.4,2024-07-20
2832,257,26,4,332.1,1328.4,2024-07-18
2833,442,9,4,393.09,1572.36,2024-11-29
2834,876,22,4,214.09,856.36,2024-12-23
2835,25,38,1,203.61,203.61,2024-10-25
2836,536,19,2,191.21,382.42,2023-03-07
2837,910,32,2,154.7,309.4,2023-04-06
2838,988,48,3,419.39,1258.17,2023-06-17
2839,42,47,4,141.12,564.48,2023-07-23
2840,520,15,2,222.04,444.08,2023-02-12
2841,947,46,3,262.77,788.31,2023-07-29
2842,749,36,3,164.66,493.98,2023-02-18
2843,115,27,1,241.42,241.42,2024-05-17
2844,679,1,3,359.39,1078.17,2023-03-12
2845,519,8,4,61.63,246.52,2023-03-08
2846,493,10,2,325.63,651.26,2023-08-01
2847,181,37,3,325.97,977.9100000000001,2024-08-21
2848,697,27,4,241.42,965.68,2023-08-02
2849,359,27,2,241.42,482.84,2024-05-30
2850,88,23,4,412.87,1651.48,2024-12-23
2851,426,3,3,483.36,1450.08,2024-12-03
2852,81,31,2,307.8,615.6,2024-03-08
2853,470,30,2,342.13,684.26,2023-11-05
2854,855,38,4,203.61,814.44,2023-12-11
2855,310,20,1,35.65,35.65,2024-07-14
2856,647,29,4,115.71,462.84,2024-04-21
2857,269,3,2,483.36,966.72,2023-01-16
2858,606,38,2,203.61,407.22,2023-05-13
2859,312,7,2,156.05,312.1,2024-06-27
2860,305,13,2,478.83,957.66,2023-01-25
2861,981,21,4,386.11,1544.44,2023-10-03
2862,930,5,2,475.88,951.76,2024-03-19
2863,999,43,1,190.22,190.22,2024-11-27
2864,971,17,4,112.35,449.4,2023-12-08
2865,805,20,4,35.65,142.6,2024-01-09
2866,950,48,4,419.39,1677.56,2023-01-06
2867,930,14,4,255.2,1020.8,2023-10-06
2868,382,20,1,35.65,35.65,2023-10-30
2869,556,41,4,446.21,1784.84,2023-06-03
2870,754,14,4,255.2,1020.8,2024-01-12
2871,804,8,4,61.63,246.52,2023-08-02
2872,150,16,3,234.27,702.8100000000001,2023-04-30
2873,956,10,1,325.63,325.63,2023-01-31
2874,21,27,1,241.42,241.42,2023-10-16
2875,543,50,2,195.76,391.52,2024-04-18
2876,405,36,1,164.66,164.66,2023-05-12
2877,324,26,4,332.1,1328.4,2024-06-04
2878,30,45,4,64.64,258.56,2023-11-21
2879,509,45,3,64.64,193.92000000000002,2023-01-16
2880,534,37,4,325.97,1303.88,2024-03-21
2881,993,38,3,203.61,610.83,2024-12-20
2882,389,16,3,234.27,702.8100000000001,2024-07-16
2883,65,9,2,393.09,786.18,2023-10-28
2884,378,47,3,141.12,423.36,2023-06-01
2885,476,10,1,325.63,325.63,2023-06-12
2886,438,23,3,412.87,1238.6100000000001,2024-04-09
2887,750,7,4,156.05,624.2,2023-01-16
2888,821,40,4,107.62,430.48,2024-05-25
2889,788,24,3,426.67,1280.01,2024-08-03
2890,301,6,4,354.24,1416.96,2024-03-28
2891,433,39,2,359.47,718.94,2024-01-21
2892,619,39,2,359.47,718.94,2024-02-09
2893,680,37,3,325.97,977.9100000000001,2024-08-16
2894,566,48,2,419.39,838.78,2023-01-12
2895,209,37,2,325.97,651.94,2023-10-21
2896,911,7,2,156.05,312.1,2024-03-09
2897,577,38,3,203.61,610.83,2024-11-13
2898,77,48,3,419.39,1258.17,2023-03-23
2899,895,17,1,112.35,112.35,2024-03-20
2900,971,20,2,35.65,71.3,2023-01-29
2901,304,34,1,329.3,329.3,2024-05-16
2902,446,42,1,150.83,150.83,2024-03-03
2903,559,39,4,359.47,1437.88,2023-04-01
2904,53,26,4,332.1,1328.4,2024-08-11
2905,204,44,4,38.47,153.88,2023-01-02
2906,357,34,3,329.3,987.9000000000001,2023-02-27
2907,254,45,1,64.64,64.64,2023-02-04
2908,75,48,1,419.39,419.39,2024-01-06
2909,587,9,2,393.09,786.18,2023-10-31
2910,579,29,3,115.71,347.13,2023-06-13
2911,480,7,3,156.05,468.15000000000003,2023-08-08
2912,684,18,4,190.67,762.68,2023-07-10
2913,389,23,3,412.87,1238.6100000000001,2023-03-27
2914,474,42,4,150.83,603.32,2024-06-14
2915,47,1,3,359.39,1078.17,2024-04-19
2916,146,50,2,195.76,391.52,2024-01-17
2917,66,5,1,475.88,475.88,2024-03-01
2918,468,30,2,342.13,684.26,2023-05-13
2919,434,21,2,386.11,772.22,2024-08-13
2920,212,8,1,61.63,61.63,2023-06-08
2921,268,21,2,386.11,772.22,2024-08-25
2922,748,26,1,332.1,332.1,2024-02-14
2923,474,36,4,164.66,658.64,2023-07-12
2924,699,15,2,222.04,444.08,2024-06-06
2925,55,2,1,336.53,336.53,2024-11-14
2926,272,22,2,214.09,428.18,2023-05-26
2927,943,17,2,112.35,224.7,2023-01-10
2928,739,21,4,386.11,1544.44,2023-05-14
2929,835,41,3,446.21,1338.6299999999999,2023-08-01
2930,973,18,2,190.67,381.34,2024-05-16
2931,572,24,3,426.67,1280.01,2023-03-09
2932,790,24,4,426.67,1706.68,2023-04-19
2933,74,2,4,336.53,1346.12,2023-09-19
2934,368,18,1,190.67,190.67,2023-08-25
2935,727,46,2,262.77,525.54,2024-01-13
2936,661,10,4,325.63,1302.52,2024-09-10
2937,653,12,1,186.42,186.42,2023-07-15
2938,807,24,1,426.67,426.67,2024-09-21
2939,290,39,1,359.47,359.47,2024-01-24
2940,847,50,4,195.76,783.04,2024-07-16
2941,564,39,2,359.47,718.94,2023-01-08
2942,369,45,4,64.64,258.56,2024-01-10
2943,619,27,1,241.42,241.42,2023-12-23
2944,62,38,2,203.61,407.22,2024-09-24
2945,792,39,4,359.47,1437.88,2023-10-04
2946,606,47,3,141.12,423.36,2024-11-18
2947,121,13,1,478.83,478.83,2024-02-20
2948,163,19,2,191.21,382.42,2024-11-18
2949,982,17,3,112.35,337.04999999999995,2023-11-20
2950,173,40,3,107.62,322.86,2023-03-05
2951,101,2,3,336.53,1009.5899999999999,2023-03-07
2952,843,45,3,64.64,193.92000000000002,2024-04-02
2953,579,5,3,475.88,1427.6399999999999,2024-12-17
2954,426,19,4,191.21,764.84,2023-06-27
2955,931,24,4,426.67,1706.68,2023-01-17
2956,296,10,2,325.63,651.26,2024-11-14
2957,919,6,2,354.24,708.48,2023-05-29
2958,375,35,1,371.91,371.91,2023-01-29
2959,775,29,1,115.71,115.71,2023-12-19
2960,392,12,2,186.42,372.84,2024-11-18
2961,522,15,1,222.04,222.04,2023-10-07
2962,730,47,2,141.12,282.24,2023-10-22
2963,451,2,2,336.53,673.06,2023-01-21
2964,73,10,4,325.63,1302.52,2024-05-21
2965,899,41,4,446.21,1784.84,2024-05-11
2966,206,42,1,150.83,150.83,2023-02-13
2967,91,33,4,76.93,307.72,2024-04-14
2968,605,19,3,191.21,573.63,2024-03-29
2969,595,13,3,478.83,1436.49,2024-04-14
2970,21,36,4,164.66,658.64,2023-05-10
2971,687,44,2,38.47,76.94,2023-03-12
2972,404,50,3,195.76,587.28,2024-02-01
2973,337,4,1,382.91,382.91,2023-10-03
2974,892,13,3,478.83,1436.49,2023-08-12
2975,974,47,3,141.12,423.36,2024-01-20
2976,602,24,1,426.67,426.67,2024-06-30
2977,14,3,1,483.36,483.36,2024-03-06
2978,306,14,1,255.2,255.2,2024-02-14
2979,3,40,4,107.62,430.48,2024-11-06
2980,819,43,1,190.22,190.22,2024-05-09
2981,417,7,1,156.05,156.05,2024-09-19
2982,52,11,3,33.61,100.83,2023-05-22
2983,86,16,2,234.27,468.54,2023-08-26
2984,10,24,1,426.67,426.67,2024-06-13
2985,598,9,1,393.09,393.09,2024-10-01
2986,616,13,2,478.83,957.66,2023-01-06
2987,853,36,3,164.66,493.98,2023-12-22
2988,793,11,4,33.61,134.44,2024-06-09
2989,749,29,2,115.71,231.42,2023-02-19
2990,773,8,2,61.63,123.26,2024-12-09
2991,378,24,4,426.67,1706.68,2024-06-21
2992,774,16,4,234.27,937.08,2023-03-16
2993,3,44,4,38.47,153.88,2023-10-02
2994,530,16,3,234.27,702.8100000000001,2024-11-13
2995,485,9,3,393.09,1179.27,2024-01-22
2996,126,8,2,61.63,123.26,2023-11-20
2997,204,44,3,38.47,115.41,2023-08-05
2998,245,16,3,234.27,702.8100000000001,2023-10-25
2999,832,14,3,255.2,765.5999999999999,2024-01-18
3000,717,41,3,446.21,1338.6299999999999,2023-11-28
3001,165,50,4,195.76,783.04,2024-10-03
3002,227,44,3,38.47,115.41,2023-07-15
3003,870,12,3,186.42,559.26,2024-04-02
3004,830,1,1,359.39,359.39,2023-09-29
3005,9,9,3,393.09,1179.27,2024-01-28
3006,652,41,3,446.21,1338.6299999999999,2023-11-27
3007,267,8,3,61.63,184.89000000000001,2024-04-24
3008,134,20,3,35.65,106.94999999999999,2023-12-21
3009,584,50,1,195.76,195.76,2023-04-17
3010,290,19,3,191.21,573.63,2024-02-19
3011,210,40,2,107.62,215.24,2023-04-13
3012,636,36,1,164.66,164.66,2024-03-03
3013,393,20,1,35.65,35.65,2023-12-14
3014,50,20,1,35.65,35.65,2024-02-24
3015,373,27,4,241.42,965.68,2023-09-30
3016,649,20,1,35.65,35.65,2024-04-24
3017,834,32,1,154.7,154.7,2023-09-22
3018,542,20,2,35.65,71.3,2023-11-12
3019,1,5,3,475.88,1427.6399999999999,2024-04-27
3020,676,1,2,359.39,718.78,2023-07-20
3021,222,24,4,426.67,1706.68,2024-09-17
3022,462,25,4,113.88,455.52,2023-07-21
3023,995,7,2,156.05,312.1,2023-05-21
3024,708,50,3,195.76,587.28,2023-02-26
3025,932,14,2,255.2,510.4,2024-08-06
3026,736,27,4,241.42,965.68,2023-04-16
3027,165,23,3,412.87,1238.6100000000001,2024-12-16
3028,665,3,2,483.36,966.72,2023-08-16
3029,79,32,1,154.7,154.7,2023-09-03
3030,272,47,3,141.12,423.36,2024-10-30
3031,116,18,2,190.67,381.34,2023-06-21
3032,16,1,4,359.39,1437.56,2023-02-25
3033,591,39,4,359.47,1437.88,2024-12-05
3034,517,42,2,150.83,301.66,2024-09-03
3035,750,13,1,478.83,478.83,2024-02-04
3036,503,41,2,446.21,892.42,2023-11-16
3037,32,16,3,234.27,702.8100000000001,2023-03-20
3038,698,46,4,262.77,1051.08,2024-09-09
3039,501,12,4,186.42,745.68,2024-01-08
3040,81,41,4,446.21,1784.84,2024-11-25
3041,755,50,4,195.76,783.04,2023-03-12
3042,969,22,2,214.09,428.18,2024-10-13
3043,71,46,3,262.77,788.31,2024-08-13
3044,422,21,2,386.11,772.22,2023-05-10
3045,456,45,3,64.64,193.92000000000002,2024-05-19
3046,929,41,2,446.21,892.42,2023-09-01
3047,474,39,1,359.47,359.47,2023-02-06
3048,654,37,4,325.97,1303.88,2023-11-29
3049,397,40,3,107.62,322.86,2024-06-13
3050,825,19,2,191.21,382.42,2023-10-15
3051,982,2,4,336.53,1346.12,2024-04-05
3052,215,25,4,113.88,455.52,2024-04-03
3053,801,24,2,426.67,853.34,2023-06-07
3054,465,40,2,107.62,215.24,2023-04-12
3055,639,22,1,214.09,214.09,2024-11-21
3056,592,13,2,478.83,957.66,2023-01-31
3057,884,39,3,359.47,1078.41,2024-07-13
3058,87,48,1,419.39,419.39,2024-01-31
3059,334,18,3,190.67,572.01,2023-10-11
3060,466,16,4,234.27,937.08,2023-03-18
3061,954,29,1,115.71,115.71,2024-06-23
3062,361,13,1,478.83,478.83,2023-06-13
3063,9,47,2,141.12,282.24,2023-11-03
3064,588,32,2,154.7,309.4,2024-07-22
3065,310,16,2,234.27,468.54,2024-08-18
3066,992,23,1,412.87,412.87,2024-04-08
3067,678,8,3,61.63,184.89000000000001,2024-10-31
3068,249,34,2,329.3,658.6,2024-06-17
3069,108,17,4,112.35,449.4,2023-01-15
3070,370,48,4,419.39,1677.56,2023-07-24
3071,981,49,4,17.2,68.8,2023-09-10
3072,441,27,3,241.42,724.26,2024-06-11
3073,668,34,3,329.3,987.9000000000001,2023-01-01
3074,553,48,3,419.39,1258.17,2024-02-24
3075,620,33,1,76.93,76.93,2023-05-08
3076,722,23,4,412.87,1651.48,2024-04-15
